rep,phase,d,r,tick,acc
3,recover,0.02,4,950,0.1133
3,recover,0.02,4,1000,0.1022
3,recover,0.02,4,1050,0.1022
3,recover,0.02,4,1100,0.1022
3,recover,0.02,4,1150,0.1022
3,recover,0.02,4,1200,0.1022
3,recover,0.02,4,1250,0.1022
3,recover,0.02,4,1300,0.1022
3,recover,0.02,4,1350,0.1022
3,recover,0.02,4,1400,0.1022
3,recover,0.02,4,1450,0.1022
3,recover,0.02,4,1499,0.1133
3,recovery_summary,0.02,4,1600,0.0892|0.1133
